OrderId,StopSequenceNumber,StopType,CustomerId,LocationId,MinExpectedArrivalTime,MaxExpectedArrivalTime,ActualArrivalTime,DepartureTime,Distance,ChargePerDistanceUnit
000000000418,5,Other cargo change,000001,WHSE,12/4/2022 9:05:02 PM,12/4/2022 9:42:51 PM,,,2926,4
000000000418,6,Other cargo change,000004,DC,12/5/2022 12:38:39 PM,12/5/2022 1:01:43 PM,,,1599,4
000000000418,7,Other cargo change,000010,HOME,12/5/2022 7:43:25 PM,12/6/2022 10:53:26 AM,,,3006,3
000000000418,8,Dropoff,000001,PLANT,12/5/2022 11:08:54 PM,12/6/2022 2:24:00 PM,12/6/2022 6:14:20 AM,12/7/2022 12:19:46 AM,1082,4
000000000419,1,Pickup,000010,HOME,12/7/2022 6:31:24 AM,12/7/2022 3:41:30 PM,,,1127,4
000000000419,2,Carrier-related,,,12/8/2022 9:10:09 AM,12/9/2022 10:49:01 AM,,,870,4
000000000419,3,Dropoff,000006,#1,12/10/2022 7:30:05 PM,12/12/2022 2:32:01 PM,12/11/2022 9:02:14 AM,12/16/2022 8:26:44 AM,3191,4
000000000420,1,Pickup,000001,PLANT,12/4/2022 2:22:28 AM,12/4/2022 4:04:16 PM,,,249,4
000000000420,2,Dropoff,000004,#001,12/4/2022 9:31:43 PM,12/4/2022 9:36:08 PM,,,1660,2
000000000420,3,Other cargo change,000010,HOME,12/4/2022 11:17:52 PM,12/6/2022 12:51:51 AM,,,1347,2
000000000420,4,Other cargo change,000001,WHSE,12/6/2022 12:47:51 AM,12/6/2022 12:49:16 PM,,,343,4
000000000420,5,Dropoff,000004,#005,12/6/2022 7:04:41 AM,12/6/2022 3:30:38 PM,,,1499,3
000000000420,6,Dropoff,000008,#0002,12/6/2022 10:43:46 AM,12/6/2022 7:06:41 PM,,,3178,1
000000000420,7,Other cargo change,000001,PLANT,12/7/2022 8:56:47 AM,12/7/2022 11:57:10 AM,,,3318,1
000000000420,8,Carrier-related,,,12/8/2022 1:38:22 AM,12/8/2022 10:30:05 PM,,,2411,1
000000000420,9,Dropoff,000004,DC,12/9/2022 2:29:12 AM,12/10/2022 3:51:18 AM,,,1448,4
000000000420,10,Pickup,000008,#0004,12/9/2022 11:14:29 PM,12/10/2022 4:20:28 AM,,,1387,2
000000000420,11,Carrier-related,000001,PLANT,12/10/2022 2:10:23 AM,12/10/2022 2:22:17 PM,,,3098,1
000000000420,12,Carrier-related,,,12/10/2022 6:17:23 PM,12/11/2022 11:47:14 AM,,,2006,2
000000000420,13,Other cargo change,000001,OFFICE,12/11/2022 5:28:05 AM,12/11/2022 9:51:19 AM,,,1876,2
000000000420,14,Dropoff,,,12/12/2022 4:03:05 AM,12/12/2022 10:45:52 PM,12/12/2022 4:22:36 AM,12/12/2022 11:46:11 PM,3493,2
000000000421,1,Pickup,000001,PLANT,12/5/2022 8:23:28 PM,12/7/2022 9:48:01 PM,,,3922,4
000000000421,2,Dropoff,000008,#0004,12/7/2022 10:25:46 AM,12/7/2022 11:36:57 PM,,,1984,0
000000000421,3,Dropoff,000006,#1,12/8/2022 10:51:59 AM,12/10/2022 3:10:30 AM,,,104,2
000000000421,4,Carrier-related,,,12/8/2022 10:47:29 PM,12/10/2022 10:26:45 PM,,,2316,4
000000000421,5,Dropoff,000004,OFFICE,12/10/2022 5:21:45 PM,12/11/2022 12:00:04 PM,,,520,2
000000000421,6,Carrier-related,000008,#0003,12/11/2022 1:09:23 PM,12/12/2022 3:01:17 AM,,,2208,2
000000000421,7,Dropoff,,,12/13/2022 7:57:48 AM,12/14/2022 8:54:17 AM,12/13/2022 12:51:46 PM,12/13/2022 2:11:18 PM,3039,2
000000000422,1,Pickup,000004,DC,12/9/2022 4:23:15 PM,12/13/2022 12:09:07 AM,,,1843,2
000000000422,2,Other cargo change,000001,PLANT,12/12/2022 2:26:34 AM,12/12/2022 11:44:02 AM,,,2079,4
000000000422,3,Other cargo change,000001,WHSE,12/12/2022 3:36:10 AM,12/12/2022 7:54:46 PM,,,952,3
000000000422,4,Dropoff,000004,#001,12/15/2022 9:42:37 AM,12/19/2022 2:37:42 AM,12/18/2022 12:14:41 PM,12/18/2022 1:04:58 PM,1586,2
000000000423,1,Pickup,000001,PLANT,12/10/2022 2:23:52 AM,12/11/2022 3:32:33 AM,,,2108,3
000000000423,2,Other cargo change,000008,WAREHOUSE,12/10/2022 11:45:45 PM,12/11/2022 9:55:48 PM,,,3473,2
000000000423,3,Dropoff,000008,#0002,12/12/2022 4:53:14 AM,12/14/2022 3:11:44 AM,12/15/2022 5:41:54 AM,12/16/2022 3:13:45 AM,760,2
000000000424,1,Pickup,000004,DC,12/9/2022 6:51:09 PM,12/11/2022 4:04:38 PM,,,3822,4
000000000424,2,Carrier-related,,,12/11/2022 11:47:54 AM,12/12/2022 11:04:03 PM,,,3531,0
000000000424,3,Carrier-related,000001,WHSE,12/13/2022 5:11:20 PM,12/15/2022 1:27:26 PM,,,3010,4
000000000424,4,Carrier-related,,,12/15/2022 4:59:23 PM,12/16/2022 4:47:37 AM,,,734,0
000000000424,5,Pickup,000004,#002,12/16/2022 9:48:56 PM,12/17/2022 2:12:29 PM,,,2189,0
000000000424,6,Dropoff,,,12/17/2022 3:44:16 PM,12/17/2022 8:21:07 PM,12/20/2022 2:22:01 AM,12/21/2022 4:29:11 AM,1054,1
000000000425,1,Pickup,000004,DC,12/9/2022 10:34:39 AM,12/10/2022 7:20:01 AM,,,2266,1
000000000425,2,Carrier-related,,,12/10/2022 4:06:19 AM,12/10/2022 2:46:28 PM,,,1662,3
000000000425,3,Other cargo change,000003,MAIN,12/11/2022 2:42:53 AM,12/12/2022 2:21:10 PM,,,1724,3
000000000425,4,Other cargo change,000008,WAREHOUSE,12/12/2022 8:09:46 AM,12/13/2022 2:54:21 PM,,,149,4
000000000425,5,Carrier-related,000009,IFMN-PLANT,12/13/2022 2:15:36 AM,12/14/2022 10:52:50 AM,,,3422,3
000000000425,6,Other cargo change,,,12/14/2022 12:23:47 AM,12/14/2022 5:42:27 AM,,,3931,4
000000000425,7,Pickup,000008,#0003,12/14/2022 2:45:16 PM,12/15/2022 10:09:06 PM,,,1471,1
000000000425,8,Other cargo change,000010,HOME,12/15/2022 10:50:15 AM,12/15/2022 11:33:27 PM,,,2028,2
000000000425,9,Other cargo change,000008,WAREHOUSE,12/16/2022 2:33:25 AM,12/16/2022 4:34:25 PM,,,3977,1
000000000425,10,Dropoff,000001,PLANT,12/16/2022 3:02:24 AM,12/16/2022 8:41:11 PM,12/17/2022 12:53:57 PM,12/18/2022 8:32:44 AM,3610,1
000000000426,1,Pickup,000001,WHSE,12/10/2022 9:53:46 AM,12/12/2022 9:27:24 PM,,,1968,2
000000000426,2,Carrier-related,,,12/13/2022 6:55:57 AM,12/14/2022 6:09:17 PM,,,1846,4
000000000426,3,Carrier-related,000004,#005,12/14/2022 3:47:16 AM,12/15/2022 4:55:30 PM,,,1324,2
000000000426,4,Carrier-related,,,12/15/2022 6:34:44 PM,12/17/2022 12:44:08 PM,,,1515,2
000000000426,5,Dropoff,000003,MAIN,12/17/2022 8:58:35 AM,12/20/2022 1:10:11 AM,12/18/2022 6:57:40 AM,12/19/2022 11:59:30 AM,1427,4
000000000427,1,Pickup,000004,DC,12/10/2022 7:30:39 PM,12/10/2022 8:55:53 PM,,,1506,2
000000000427,2,Carrier-related,,,12/11/2022 2:55:01 AM,12/11/2022 3:51:04 AM,,,1807,2
000000000427,3,Carrier-related,000008,#0002,12/11/2022 4:50:31 AM,12/11/2022 6:52:35 AM,,,3930,1
000000000427,4,Other cargo change,,,12/11/2022 7:31:31 AM,12/11/2022 11:40:29 AM,,,1479,2
000000000427,5,Pickup,000005,MAIN,12/11/2022 8:36:38 AM,12/11/2022 1:27:11 PM,,,3252,2
000000000427,6,Carrier-related,000001,PLANT,12/11/2022 4:05:17 PM,12/11/2022 10:10:33 PM,,,1789,1
000000000427,7,Carrier-related,000001,WHSE,12/11/2022 6:42:24 PM,12/11/2022 9:51:43 PM,,,1354,2
000000000427,8,Dropoff,,,12/11/2022 7:05:28 PM,12/11/2022 7:16:29 PM,12/11/2022 10:39:51 PM,12/12/2022 6:26:31 AM,1174,2
000000000428,1,Pickup,000004,DC,12/12/2022 6:26:54 AM,12/12/2022 10:36:08 PM,,,265,4
000000000428,2,Other cargo change,000009,IFMN-PLANT,12/13/2022 2:01:00 PM,12/14/2022 4:53:14 AM,,,2599,4
000000000428,3,Other cargo change,000001,WHSE,12/14/2022 12:45:33 PM,12/14/2022 2:18:29 PM,,,3708,1
000000000428,4,Other cargo change,000001,PLANT,12/15/2022 5:50:20 PM,12/17/2022 4:21:32 AM,,,3789,1
000000000428,5,Pickup,000009,IFMN-PLANT,12/17/2022 6:15:13 AM,12/19/2022 1:54:29 AM,,,2943,1
000000000428,6,Other cargo change,000008,WAREHOUSE,12/17/2022 11:03:10 PM,12/18/2022 12:23:57 PM,,,2651,4
000000000428,7,Dropoff,000004,#003,12/18/2022 12:40:27 AM,12/18/2022 11:47:59 PM,12/18/2022 7:01:18 PM,12/19/2022 2:37:11 PM,3909,3
000000000429,1,Pickup,000010,HOME,12/13/2022 9:35:45 AM,12/13/2022 12:39:10 PM,,,1052,3
000000000429,2,Other cargo change,000001,PLANT,12/13/2022 5:56:46 PM,12/14/2022 12:26:15 PM,,,3399,3
000000000429,3,Dropoff,000008,#0002,12/13/2022 11:22:25 PM,12/14/2022 12:00:19 PM,,,448,3
000000000429,4,Pickup,000009,IFMN-PLANT,12/14/2022 4:27:34 PM,12/14/2022 11:42:28 PM,,,2748,0
000000000429,5,Dropoff,000008,WAREHOUSE,12/15/2022 4:35:16 AM,12/15/2022 6:46:16 PM,12/15/2022 1:31:44 PM,12/16/2022 7:53:35 AM,3600,0
000000000430,1,Pickup,000009,IFMN-PLANT,12/15/2022 7:59:24 AM,12/15/2022 4:15:35 PM,,,796,2
000000000430,2,Pickup,000004,DC,12/15/2022 10:46:01 AM,12/16/2022 3:21:26 AM,,,107,4
000000000430,3,Other cargo change,000001,PLANT,12/16/2022 1:12:19 PM,12/17/2022 4:13:04 AM,,,201,0
000000000430,4,Dropoff,000006,#1,12/17/2022 6:59:46 AM,12/18/2022 9:30:44 PM,12/19/2022 6:32:48 AM,12/20/2022 9:54:18 AM,3385,4
000000000431,1,Pickup,000001,WHSE,12/15/2022 6:20:40 PM,12/16/2022 3:38:15 AM,,,220,0
000000000431,2,Carrier-related,,,12/16/2022 6:14:38 AM,12/16/2022 2:53:11 PM,,,3567,1
000000000431,3,Pickup,000004,#005,12/17/2022 12:48:33 PM,12/19/2022 12:09:29 AM,,,1753,2
000000000431,4,Other cargo change,000001,WHSE,12/18/2022 9:02:15 PM,12/20/2022 5:06:03 AM,,,2888,2
000000000431,5,Pickup,000004,DC,12/19/2022 1:11:17 PM,12/20/2022 8:54:58 PM,,,3135,3
000000000431,6,Pickup,000008,WAREHOUSE,12/19/2022 2:56:34 PM,12/20/2022 11:58:52 PM,,,919,2
000000000431,7,Carrier-related,000009,IFMN-PLANT,12/20/2022 7:43:10 AM,12/20/2022 6:34:00 PM,,,2686,4
000000000431,8,Carrier-related,,,12/21/2022 11:34:33 AM,12/22/2022 8:29:12 AM,,,1540,1
000000000431,9,Pickup,000004,#001,12/22/2022 6:33:47 PM,12/23/2022 5:41:19 AM,,,1667,2
000000000431,10,Dropoff,,,12/23/2022 8:59:41 PM,12/24/2022 12:19:54 AM,12/25/2022 7:41:57 AM,12/26/2022 8:53:47 AM,1114,2
000000000432,1,Pickup,000010,HOME,12/17/2022 10:08:09 AM,12/19/2022 11:08:37 AM,,,2610,2
000000000432,2,Carrier-related,,,12/17/2022 7:15:46 PM,12/18/2022 12:50:57 AM,,,1252,0
000000000432,3,Dropoff,000002,#0001,12/19/2022 2:07:51 PM,12/21/2022 6:26:17 AM,,,3107,3
000000000432,4,Carrier-related,000008,WAREHOUSE,12/20/2022 5:24:39 AM,12/21/2022 12:33:59 PM,,,2744,2
000000000432,5,Dropoff,,,12/21/2022 2:52:39 AM,12/22/2022 9:08:21 AM,,,2906,2
000000000432,6,Carrier-related,000001,WHSE,12/21/2022 10:39:50 PM,12/23/2022 12:46:10 PM,,,2197,4
000000000432,7,Carrier-related,000004,#003,12/23/2022 10:23:50 AM,12/25/2022 6:34:39 PM,,,3456,1
000000000432,8,Dropoff,,,12/24/2022 3:46:29 AM,12/25/2022 4:47:27 AM,12/26/2022 2:07:47 AM,12/27/2022 12:46:07 AM,1262,4
000000000433,1,Pickup,000001,PLANT,12/17/2022 7:17:06 AM,12/18/2022 11:00:05 AM,,,693,4
000000000433,2,Dropoff,000004,#005,12/18/2022 3:51:18 AM,12/19/2022 2:38:42 AM,,,666,2
000000000433,3,Dropoff,000004,#002,12/18/2022 8:27:18 PM,12/19/2022 2:40:28 PM,,,2607,2
000000000433,4,Dropoff,000008,#0002,12/20/2022 12:16:43 PM,12/21/2022 7:01:05 PM,,,3385,1
000000000433,5,Pickup,000001,WHSE,12/21/2022 1:03:33 PM,12/22/2022 3:35:32 AM,,,1026,2
000000000433,6,Dropoff,000008,#0003,12/23/2022 3:00:40 PM,12/24/2022 3:52:18 AM,12/24/2022 6:42:58 AM,12/26/2022 1:25:49 AM,3259,1
000000000434,1,Pickup,000010,HOME,12/17/2022 10:13:11 PM,12/18/2022 12:00:36 AM,,,3222,2
000000000434,2,Pickup,000001,PLANT,12/18/2022 3:26:09 AM,12/18/2022 8:51:10 AM,,,1789,3
000000000434,3,Other cargo change,000001,WHSE,12/18/2022 8:53:13 AM,12/18/2022 2:58:07 PM,,,2892,1
000000000434,4,Other cargo change,000001,PLANT,12/18/2022 2:28:16 PM,12/18/2022 5:41:25 PM,,,136,3
000000000434,5,Pickup,000004,DC,12/18/2022 2:58:21 PM,12/18/2022 9:29:30 PM,,,519,1
000000000434,6,Other cargo change,000001,PLANT,12/18/2022 8:09:13 PM,12/18/2022 8:39:40 PM,,,1946,1
000000000434,7,Carrier-related,,,12/18/2022 10:23:19 PM,12/19/2022 5:14:35 AM,,,1478,2
000000000434,8,Other cargo change,000001,OFFICE,12/19/2022 3:00:35 AM,12/19/2022 4:40:20 AM,,,3696,1
000000000434,9,Pickup,000009,IFMN-PLANT,12/19/2022 3:57:15 AM,12/19/2022 4:15:49 AM,,,3550,4
000000000434,10,Dropoff,000010,HOME,12/19/2022 9:03:51 AM,12/19/2022 11:14:04 AM,12/19/2022 1:37:45 PM,12/19/2022 3:50:25 PM,3875,4
000000000435,1,Pickup,000008,WAREHOUSE,12/20/2022 10:43:48 PM,12/26/2022 5:48:43 AM,,,2012,2
000000000435,2,Other cargo change,000009,IFMN-PLANT,12/25/2022 10:22:17 AM,12/27/2022 1:38:58 AM,,,3286,2
000000000435,3,Dropoff,000005,MAIN,12/30/2022 1:15:33 AM,1/4/2023 7:03:24 AM,1/3/2023 9:44:49 PM,1/5/2023 11:05:40 AM,3847,0
000000000436,1,Pickup,000004,DC,12/19/2022 8:07:03 PM,12/21/2022 4:09:59 AM,,,2392,2
000000000436,2,Carrier-related,,,12/20/2022 1:17:53 AM,12/20/2022 11:00:33 PM,,,2102,2
000000000436,3,Carrier-related,000008,WAREHOUSE,12/20/2022 2:09:11 AM,12/21/2022 12:26:26 PM,,,3943,1
000000000436,4,Pickup,,,12/20/2022 10:47:26 PM,12/21/2022 3:57:12 AM,,,309,2
000000000436,5,Carrier-related,000009,IFMN-PLANT,12/21/2022 1:29:15 AM,12/21/2022 12:44:47 PM,,,1657,1
000000000436,6,Carrier-related,000001,PLANT,12/21/2022 5:38:47 AM,12/23/2022 5:52:52 AM,,,1316,2
000000000436,7,Carrier-related,,,12/21/2022 12:49:54 PM,12/23/2022 10:08:03 AM,,,1890,2
000000000436,8,Dropoff,000004,#005,12/23/2022 9:39:50 AM,12/25/2022 1:53:27 AM,12/24/2022 3:45:38 PM,12/24/2022 8:45:26 PM,1065,0
000000000437,1,Pickup,000001,WHSE,12/20/2022 11:16:44 PM,12/21/2022 6:24:18 AM,,,1756,1
000000000437,2,Pickup,000004,DC,12/21/2022 1:26:32 AM,12/21/2022 7:26:15 AM,,,1437,1
000000000437,3,Pickup,000010,HOME,12/21/2022 6:11:31 AM,12/21/2022 7:28:56 AM,,,3505,1
000000000437,4,Dropoff,000004,#003,12/21/2022 3:50:24 PM,12/21/2022 5:55:08 PM,,,2098,2
000000000437,5,Carrier-related,,,12/21/2022 11:59:49 PM,12/22/2022 4:05:24 AM,,,3759,2
000000000437,6,Carrier-related,000008,#0002,12/22/2022 10:01:05 AM,12/22/2022 8:50:09 PM,,,222,2
000000000437,7,Carrier-related,,,12/22/2022 6:39:22 PM,12/23/2022 5:24:10 AM,,,1852,4
000000000437,8,Dropoff,000002,#0001,12/22/2022 11:18:00 PM,12/23/2022 3:25:39 AM,12/23/2022 7:30:41 AM,12/23/2022 2:58:38 PM,3389,3
000000000438,1,Pickup,000009,IFMN-PLANT,12/21/2022 11:20:47 PM,12/22/2022 3:52:58 AM,,,2751,2
000000000438,2,Other cargo change,000004,DC,12/22/2022 5:55:43 AM,12/22/2022 12:35:43 PM,,,3748,2
000000000438,3,Other cargo change,000008,WAREHOUSE,12/22/2022 1:17:10 PM,12/22/2022 11:02:18 PM,,,602,2
000000000438,4,Other cargo change,000001,WHSE,12/22/2022 4:19:40 PM,12/23/2022 2:04:43 AM,,,328,3
000000000438,5,Carrier-related,,,12/22/2022 8:05:47 PM,12/23/2022 12:17:04 AM,,,1081,0
000000000438,6,Dropoff,000008,#0002,12/22/2022 8:28:45 PM,12/23/2022 12:59:45 AM,,,3989,1
000000000438,7,Carrier-related,000004,#003,12/23/2022 12:14:28 AM,12/23/2022 9:32:51 AM,,,564,0
000000000438,8,Dropoff,,,12/23/2022 4:21:25 AM,12/23/2022 3:05:37 PM,,,3911,1
000000000438,9,Other cargo change,000002,#0001,12/23/2022 6:40:14 AM,12/23/2022 1:08:28 PM,,,1692,0
000000000438,10,Dropoff,000004,#001,12/23/2022 10:35:24 AM,12/23/2022 11:24:19 AM,,,1803,3
000000000438,11,Other cargo change,000001,WHSE,12/23/2022 4:52:20 PM,12/24/2022 1:00:43 AM,,,2032,3
000000000438,12,Dropoff,000008,#0004,12/23/2022 11:26:57 PM,12/24/2022 3:49:41 AM,12/24/2022 9:43:05 AM,12/24/2022 11:14:41 AM,1525,0
000000000439,1,Pickup,000009,IFMN-PLANT,12/23/2022 12:41:51 AM,12/23/2022 2:33:18 AM,12/23/2022 9:35:13 PM,12/24/2022 3:28:08 PM,2897,0
000000000439,2,Pickup,000001,PLANT,12/23/2022 7:48:57 AM,12/23/2022 1:42:21 PM,12/23/2022 4:44:42 PM,12/24/2022 4:12:01 AM,3468,1
000000000439,3,Pickup,000001,WHSE,12/23/2022 8:54:00 PM,12/24/2022 9:22:11 AM,12/24/2022 3:37:22 PM,12/24/2022 9:51:23 PM,3484,4
000000000439,4,Dropoff,000006,#1,12/24/2022 6:00:45 PM,12/25/2022 1:13:52 AM,12/24/2022 9:20:23 PM,12/25/2022 2:29:22 PM,1643,4
000000000439,5,Other cargo change,000001,PLANT,12/25/2022 5:07:50 AM,12/25/2022 6:13:49 AM,12/25/2022 7:38:57 AM,12/26/2022 4:51:52 AM,2233,4
000000000439,6,Other cargo change,000004,DC,12/26/2022 2:09:58 AM,12/26/2022 2:44:05 AM,12/26/2022 9:06:06 AM,12/27/2022 1:57:41 AM,3472,2
000000000439,7,Other cargo change,000001,PLANT,12/26/2022 9:24:04 PM,12/27/2022 11:02:37 AM,12/26/2022 10:21:46 PM,12/27/2022 6:13:52 PM,2773,1
000000000439,8,Other cargo change,000008,WAREHOUSE,12/27/2022 2:16:57 AM,12/27/2022 6:33:23 AM,12/27/2022 7:28:53 PM,12/28/2022 6:40:44 AM,2947,2
000000000439,9,Dropoff,000004,#005,12/27/2022 3:40:57 PM,12/27/2022 7:03:02 PM,12/27/2022 11:46:07 PM,12/28/2022 7:08:06 PM,3509,2
000000000439,10,Dropoff,000008,WAREHOUSE,12/28/2022 11:36:51 AM,12/28/2022 3:45:36 PM,12/29/2022 6:26:58 AM,12/29/2022 8:04:16 PM,3938,0
000000000440,1,Pickup,000001,PLANT,12/23/2022 10:30:53 PM,12/24/2022 5:08:04 AM,,,3373,3
000000000440,2,Pickup,000009,IFMN-PLANT,12/24/2022 8:37:32 AM,12/24/2022 2:59:17 PM,,,3105,2
000000000440,3,Dropoff,000008,#0001,12/24/2022 1:20:54 PM,12/25/2022 10:37:16 PM,,,3391,1
000000000440,4,Pickup,000001,WHSE,12/25/2022 1:44:54 PM,12/26/2022 4:55:42 PM,,,3947,3
000000000440,5,Carrier-related,,,12/27/2022 2:06:34 AM,12/27/2022 9:05:45 PM,,,3516,4
000000000440,6,Dropoff,000001,OFFICE,12/27/2022 7:18:04 PM,12/28/2022 2:29:10 AM,,,724,2
000000000440,7,Pickup,000008,WAREHOUSE,12/28/2022 5:38:05 AM,12/28/2022 1:54:28 PM,,,1790,0
000000000440,8,Pickup,000009,IFMN-PLANT,12/28/2022 7:53:46 PM,12/30/2022 8:52:39 AM,,,3652,0
000000000440,9,Other cargo change,000001,WHSE,12/29/2022 1:27:55 PM,12/30/2022 9:14:06 PM,,,2883,2
000000000440,10,Dropoff,000001,PLANT,12/30/2022 5:44:51 PM,12/31/2022 1:42:10 AM,,,2456,2
000000000440,11,Dropoff,000004,#003,1/1/2023 5:29:36 AM,1/2/2023 10:09:23 AM,,,2807,4
000000000440,12,Dropoff,000004,#005,1/2/2023 1:28:40 PM,1/3/2023 9:15:21 PM,1/3/2023 9:30:46 PM,1/5/2023 7:23:19 AM,3459,3
000000000441,1,Pickup,000001,WHSE,12/25/2022 10:53:59 AM,12/26/2022 5:44:23 PM,,,2448,3
000000000441,2,Carrier-related,,,12/25/2022 12:48:33 PM,12/25/2022 8:31:14 PM,,,1227,3
000000000441,3,Pickup,000008,WAREHOUSE,12/26/2022 3:32:15 AM,12/26/2022 8:12:18 PM,,,665,4
000000000441,4,Carrier-related,000001,WHSE,12/26/2022 12:54:47 PM,12/27/2022 2:39:21 AM,,,3299,2
000000000441,5,Pickup,,,12/27/2022 2:54:41 AM,12/27/2022 7:10:53 PM,,,909,2
000000000441,6,Dropoff,000008,WAREHOUSE,12/28/2022 5:00:36 PM,12/29/2022 9:14:47 PM,,,2727,3
000000000441,7,Dropoff,000009,IFMN-PLANT,12/29/2022 6:34:32 PM,12/30/2022 5:56:47 AM,,,2534,3
000000000441,8,Dropoff,000008,#0004,12/30/2022 10:40:42 PM,1/1/2023 12:51:44 AM,12/31/2022 1:34:51 PM,1/1/2023 1:07:33 AM,410,1
000000000442,1,Pickup,000001,PLANT,12/26/2022 8:13:10 PM,12/28/2022 2:45:26 AM,,,513,1
000000000442,2,Other cargo change,000001,WHSE,12/27/2022 6:43:21 AM,12/27/2022 11:49:41 AM,,,766,3
000000000442,3,Pickup,000001,PLANT,12/27/2022 1:12:41 PM,12/28/2022 10:46:47 PM,,,969,1
000000000442,4,Dropoff,000004,#003,12/27/2022 10:51:41 PM,12/28/2022 5:54:06 PM,,,2119,1
000000000442,5,Carrier-related,,,12/28/2022 7:50:55 PM,12/29/2022 11:18:41 PM,,,2714,2
000000000442,6,Carrier-related,000007,OFC,12/29/2022 6:46:07 PM,12/29/2022 7:35:10 PM,,,2390,3
000000000442,7,Other cargo change,,,12/31/2022 7:35:40 AM,1/1/2023 9:12:26 AM,,,1548,2
000000000442,8,Carrier-related,000004,#005,1/1/2023 3:16:29 AM,1/1/2023 10:30:06 PM,,,2946,4
000000000442,9,Carrier-related,000001,PLANT,1/1/2023 9:41:07 PM,1/2/2023 5:11:19 AM,1/2/2023 10:45:04 PM,1/3/2023 1:07:57 PM,3911,4
000000000442,10,Dropoff,,,1/2/2023 1:49:05 AM,1/2/2023 9:15:00 PM,1/3/2023 9:25:37 AM,1/4/2023 12:55:50 PM,3826,4
000000000442,11,Dropoff,000008,#0003,1/2/2023 11:59:19 AM,1/3/2023 6:30:29 AM,1/3/2023 11:00:07 PM,1/4/2023 2:45:39 AM,2858,0
000000000443,1,Pickup,000001,WHSE,12/28/2022 5:50:38 PM,12/29/2022 9:43:45 PM,1/1/2023 10:21:07 AM,1/5/2023 4:11:50 AM,1743,1
000000000443,2,Pickup,000009,IFMN-PLANT,12/31/2022 12:43:06 PM,1/2/2023 9:03:38 AM,1/4/2023 7:00:44 AM,1/7/2023 11:17:17 PM,2886,3
000000000443,3,Pickup,000004,DC,1/1/2023 7:40:44 AM,1/3/2023 9:08:51 PM,1/3/2023 7:48:55 PM,1/4/2023 10:01:34 PM,2967,2
000000000443,4,Carrier-related,,,1/5/2023 1:14:04 AM,1/8/2023 4:53:05 PM,1/5/2023 2:24:52 AM,1/7/2023 7:13:28 AM,774,3
000000000443,5,Dropoff,000002,#0001,1/8/2023 3:28:32 PM,1/9/2023 2:40:31 PM,1/11/2023 8:30:11 AM,1/12/2023 11:25:44 AM,2340,4
000000000444,1,Pickup,000001,PLANT,12/29/2022 2:19:46 PM,12/31/2022 7:52:04 AM,,,2462,2
000000000444,2,Other cargo change,000008,WAREHOUSE,12/29/2022 8:15:28 PM,12/31/2022 6:16:48 AM,,,2391,1
000000000444,3,Other cargo change,000001,PLANT,12/30/2022 4:42:44 AM,12/31/2022 10:22:23 AM,12/30/2022 2:10:51 PM,,2944,1
000000000444,4,Other cargo change,000009,IFMN-PLANT,12/31/2022 7:32:48 PM,1/2/2023 11:46:14 AM,1/1/2023 8:59:32 AM,1/1/2023 9:03:52 AM,3921,3
000000000444,5,Carrier-related,,,1/1/2023 1:11:11 AM,1/1/2023 6:12:46 AM,1/3/2023 12:42:24 AM,1/4/2023 9:49:19 PM,2681,2
000000000444,6,Other cargo change,000008,WAREHOUSE,1/1/2023 2:58:06 PM,1/3/2023 5:15:32 AM,1/3/2023 6:16:55 AM,1/3/2023 8:07:52 PM,2645,2
000000000444,7,Dropoff,000010,HOME,1/2/2023 10:57:40 PM,1/4/2023 12:31:16 AM,1/4/2023 6:52:18 PM,1/6/2023 5:34:49 PM,3722,2
000000000445,1,Pickup,000004,DC,12/28/2022 8:24:45 PM,12/29/2022 6:09:51 PM,,,959,2
000000000445,2,Carrier-related,,,12/30/2022 4:00:51 AM,12/31/2022 8:08:42 AM,12/30/2022 11:37:02 PM,,2241,4
000000000445,3,Other cargo change,000010,HOME,12/31/2022 2:17:06 AM,1/1/2023 3:26:52 PM,12/31/2022 10:11:37 PM,1/2/2023 7:03:46 AM,773,2
000000000445,4,Carrier-related,000008,WAREHOUSE,1/1/2023 5:10:18 AM,1/1/2023 5:02:30 PM,1/1/2023 10:57:37 AM,1/1/2023 9:08:27 PM,866,3
000000000445,5,Carrier-related,,,1/3/2023 4:34:25 AM,1/4/2023 12:38:36 PM,1/4/2023 9:09:52 PM,1/6/2023 3:59:19 AM,2282,1
000000000445,6,Other cargo change,000006,#1,1/4/2023 4:04:38 PM,1/4/2023 4:08:10 PM,1/6/2023 3:35:53 PM,1/6/2023 7:55:39 PM,699,3
000000000445,7,Other cargo change,,,1/5/2023 9:32:43 PM,1/7/2023 1:35:36 AM,1/7/2023 1:37:33 PM,1/9/2023 2:21:07 AM,2644,2
000000000445,8,Dropoff,000004,DC,1/5/2023 10:53:33 PM,1/6/2023 8:41:18 PM,1/7/2023 5:44:06 PM,1/9/2023 4:37:06 PM,309,4
000000000446,1,Pickup,000004,DC,1/1/2023 11:29:38 AM,1/2/2023 3:51:18 AM,1/2/2023 6:53:09 PM,1/3/2023 7:09:35 PM,1081,1
000000000446,2,Carrier-related,,,1/3/2023 9:36:28 PM,1/6/2023 6:15:27 PM,1/5/2023 1:19:31 PM,1/6/2023 10:16:30 PM,2349,1
